body,fuel,model_date,doors,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,condition,owners,generation,restyling,age,price,brand,features_count
2,0,2005,5,0,1.6,103,240000,1,1,1,3,1,1.0,14.0,299000,6,0
11,0,2000,5,0,1.8,163,217000,0,1,1,3,2,0.0,18.0,310000,11,0
0,0,2009,5,1,2.0,147,119530,1,1,1,1,2,1.0,11.0,699000,12,0
0,5,2000,5,0,2.0,112,217000,2,1,1,2,1,0.0,12.0,400000,6,0
9,0,1996,5,2,2.4,132,350000,2,1,1,3,3,0.0,21.0,350000,12,0
15,0,2004,4,3,2.0,200,243000,1,1,1,1,5,0.0,12.0,430000,18,59
9,5,2006,5,2,2.5,143,356000,2,1,1,1,2,0.0,13.0,800000,4,15
15,0,2004,5,0,1.6,109,67000,1,1,1,3,1,0.0,13.0,265000,3,7
11,0,2001,4,0,3.6,272,232000,0,1,1,3,4,0.0,16.0,495000,0,25
0,0,1999,5,0,3.5,202,168000,2,1,1,3,3,0.0,19.0,450000,12,16
11,0,1998,5,0,5.0,306,184000,0,1,1,2,4,0.0,19.0,500000,11,44
11,0,2000,5,0,1.8,150,194708,1,1,1,3,0,0.0,19.0,230000,18,0
11,0,2004,5,2,1.6,109,173197,1,1,1,3,0,0.0,16.0,250000,1,32
11,0,2001,4,0,2.0,143,262000,0,1,1,3,4,1.0,18.0,335000,0,45
11,0,2004,5,2,1.4,94,191000,1,1,1,2,0,0.0,13.0,225000,1,0
0,0,2001,5,0,5.0,292,250000,2,1,1,3,1,1.0,18.0,370000,11,0
0,0,2007,5,0,3.6,280,270000,2,1,1,3,1,1.0,12.0,780000,18,0
11,0,2006,5,2,2.0,143,225000,1,1,1,3,1,0.0,13.0,320000,1,0
11,0,1994,4,0,3.0,218,202000,0,1,1,3,3,0.0,26.0,165000,0,0
11,0,2005,5,0,1.6,102,140000,1,1,1,2,5,0.0,12.0,399000,18,31
11,0,2006,5,2,1.6,125,246000,1,1,1,3,4,0.0,12.0,340000,4,0
11,0,1998,4,2,1.9,118,400000,0,1,1,2,4,0.0,22.0,320000,0,21
11,0,2005,4,0,2.5,218,164000,0,1,1,3,5,0.0,14.0,570000,0,19
11,0,1998,5,0,3.2,224,330000,0,1,1,3,4,0.0,21.0,410000,11,0
0,0,2006,5,0,4.8,355,160000,2,1,1,2,2,0.0,13.0,855000,0,0
11,0,2003,5,2,1.6,105,185000,1,1,1,3,3,1.0,11.0,225000,6,8
15,0,2003,5,0,1.4,94,134500,1,1,1,3,1,0.0,14.0,225000,1,0
0,5,2002,5,0,3.2,160,305288,2,1,1,2,3,1.0,15.0,599000,12,13
15,0,2002,5,2,1.4,97,210000,1,1,1,3,1,0.0,15.0,220000,6,15
8,5,2000,8,2,2.5,101,350000,0,1,1,3,1,1.0,18.0,310000,6,16
0,0,2004,5,2,3.0,170,170291,2,1,1,1,1,1.0,12.0,745000,12,11
0,5,2002,5,0,2.5,174,338000,2,1,1,3,1,0.0,15.0,450000,18,0
0,5,2006,5,0,3.0,286,214000,2,1,1,3,2,0.0,11.0,1280000,0,0
0,5,2008,5,0,3.0,286,145000,2,1,1,3,1,0.0,11.0,1050000,0,31
8,5,2006,5,0,2.0,140,167000,1,1,1,3,1,0.0,12.0,430000,4,29
15,0,2005,5,2,1.8,125,140000,1,1,1,3,2,0.0,13.0,230000,4,0
0,0,1997,5,2,3.5,194,10000,2,1,1,3,2,1.0,22.0,3700000,12,49
11,5,2002,5,0,3.2,204,408000,0,1,1,3,4,1.0,18.0,600000,11,0
15,0,2005,5,2,1.4,80,223000,1,1,1,2,2,0.0,13.0,235000,4,0
11,0,2000,4,0,2.5,192,274000,0,1,1,3,4,1.0,17.0,400000,0,0
15,5,2005,5,2,1.8,116,148000,1,1,1,3,2,0.0,13.0,289000,4,23
15,0,2007,5,2,1.5,107,88500,2,1,1,3,3,0.0,12.0,450000,17,23
0,5,2004,7,0,2.7,190,140000,2,1,1,3,3,0.0,11.0,730000,8,0
11,0,1996,5,2,1.6,101,257231,1,1,1,3,0,0.0,21.0,185000,18,29
11,0,2002,5,2,1.5,98,300000,1,1,1,3,2,1.0,15.0,170000,13,0
0,0,2006,5,0,2.3,238,139000,2,1,1,3,1,0.0,12.0,470000,10,0
11,0,2006,5,2,1.6,107,260000,1,1,1,2,1,0.0,14.0,240000,13,0
11,0,2001,4,0,4.4,333,398554,0,1,1,3,4,0.0,16.0,595000,0,63
0,0,2007,5,0,2.3,145,116000,2,1,1,3,2,0.0,13.0,480000,4,37
15,0,2005,5,0,1.4,97,153000,1,1,1,3,1,1.0,12.0,320000,6,0
12,0,2004,5,2,1.6,109,226500,1,1,1,3,0,0.0,12.0,330000,1,8
11,0,2000,5,0,1.8,150,280000,1,1,1,3,0,0.0,16.0,320000,18,39
11,0,2008,5,2,1.8,140,144235,1,1,1,2,8,1.0,11.0,435000,5,0
11,0,2004,5,2,1.6,87,298000,1,1,1,2,1,0.0,12.0,220000,15,11
11,0,2006,5,2,1.6,122,161000,1,1,1,3,4,0.0,12.0,340000,6,0
11,0,2003,5,0,2.4,152,150000,1,1,1,3,2,1.0,16.0,245000,2,6
0,5,2007,5,0,3.0,224,180000,2,1,1,3,1,1.0,13.0,850000,18,0
8,5,2007,9,0,2.5,145,189000,0,1,1,2,1,0.0,12.0,900000,6,0
11,0,1998,4,2,1.9,118,250000,0,1,1,3,4,0.0,22.0,230000,0,0
8,5,2006,7,0,2.9,185,240000,1,1,1,1,2,0.0,14.0,440000,7,0
0,0,1999,5,0,3.0,231,212000,2,1,1,3,1,0.0,17.0,390000,0,0
15,0,1999,5,2,1.8,114,400000,1,1,1,3,2,1.0,20.0,110000,13,0
11,4,2004,5,1,3.5,296,215000,0,1,1,3,3,0.0,13.0,650000,9,0
11,0,2002,5,0,1.8,116,235000,1,1,1,3,2,1.0,14.0,240000,13,0
13,0,1938,5,2,3.6,85,85000,0,1,1,3,0,0.0,81.0,5900000,4,0
11,0,2000,5,0,2.0,163,264000,0,1,1,3,2,0.0,19.0,295000,11,0
0,1,2000,5,0,2.0,150,231000,2,0,1,3,1,0.0,20.0,299000,13,0
11,0,1999,5,0,2.0,140,218025,1,1,1,3,5,0.0,17.0,255000,13,0
15,0,2005,5,0,1.6,110,120800,1,1,1,3,1,0.0,14.0,340000,13,0
11,0,2008,4,0,2.0,156,104000,0,1,1,2,5,1.0,11.0,600000,0,0
11,0,2004,5,2,1.6,101,190000,1,1,1,3,1,1.0,14.0,165000,7,0
15,0,2005,5,2,1.8,125,189000,1,1,1,3,2,0.0,14.0,220000,4,25
3,0,2005,2,3,5.0,507,50000,0,1,1,3,2,0.0,12.0,1340000,0,0
3,0,1996,4,2,2.2,200,440000,1,1,1,3,5,0.0,22.0,380000,5,17
11,0,2003,5,0,1.6,110,207794,1,1,1,3,7,1.0,15.0,310000,5,28
0,0,2005,5,0,4.4,306,184000,2,1,1,3,3,1.0,14.0,585000,8,40
12,0,2005,5,2,1.8,125,363143,1,1,1,3,2,0.0,13.0,190000,4,26
11,0,2000,5,2,1.6,98,329000,1,1,1,3,9,0.0,15.0,195000,12,17
11,0,2000,4,0,4.4,286,360500,0,1,1,3,4,1.0,20.0,390000,0,29
0,0,2006,5,1,2.0,141,220000,2,1,1,3,1,0.0,13.0,445000,13,0
11,0,2002,5,2,1.5,86,165000,1,1,1,3,1,0.0,13.0,130000,1,0
11,0,2001,4,0,3.6,272,60000,0,1,1,3,4,0.0,18.0,399000,0,48
0,0,2007,5,1,2.0,141,170000,2,1,1,2,2,0.0,12.0,640000,13,29
12,0,2004,5,2,1.6,109,298000,1,1,1,1,0,0.0,12.0,270000,1,0
11,0,1995,5,0,1.3,75,268000,1,1,1,3,7,0.0,21.0,120000,12,21
11,0,2004,5,2,1.4,75,146350,1,1,1,2,1,0.0,11.0,150000,15,0
3,0,2002,4,0,2.0,143,265511,1,1,1,3,2,0.0,14.0,300000,6,0
0,0,2003,5,0,3.0,231,194471,2,1,1,3,1,0.0,14.0,509000,0,29
15,0,2004,5,2,1.6,110,110243,1,1,1,1,1,0.0,12.0,350000,13,19
15,0,2002,5,0,1.3,85,150000,1,1,1,3,1,0.0,17.0,210000,6,0
11,0,2003,4,0,3.0,258,176000,2,1,1,3,5,0.0,13.0,665000,0,71
11,0,1999,5,0,1.5,102,100000,1,1,1,3,2,0.0,13.0,299000,6,0
12,0,2002,5,0,1.5,97,258022,1,1,1,3,1,1.0,16.0,140000,7,29
15,0,2005,5,2,1.8,125,230000,1,1,1,3,2,0.0,14.0,215000,4,30
0,0,2000,5,0,3.0,203,205000,2,1,1,1,1,0.0,19.0,250000,10,0
6,0,2008,5,3,1.4,122,89148,1,1,1,1,2,1.0,11.0,395000,16,23
0,5,2004,7,0,2.7,190,245000,2,1,1,3,3,0.0,14.0,650000,8,0
14,5,1990,2,2,2.4,75,300000,1,1,1,3,0,0.0,29.0,230000,18,0
11,0,1998,5,0,2.4,144,175000,1,1,1,3,8,1.0,17.0,179999,12,21
12,0,2005,5,2,1.8,125,58000,1,1,1,3,2,0.0,12.0,265000,4,23
15,0,2007,5,2,2.0,145,216000,1,1,1,3,2,1.0,12.0,275000,4,0
11,0,2000,5,0,1.6,98,189000,1,1,1,2,9,0.0,16.0,220000,12,0
3,0,2005,2,0,2.5,218,168000,2,1,1,3,5,0.0,13.0,650000,0,51
0,0,2008,5,0,3.0,231,159000,2,1,1,3,1,0.0,11.0,820000,11,50
8,5,2003,5,0,2.2,150,240000,0,1,1,3,1,0.0,16.0,990000,11,36
11,0,2005,5,0,1.8,140,250000,1,1,1,1,8,0.0,13.0,420000,5,33
11,0,2007,5,2,1.6,115,180000,1,1,1,2,2,1.0,12.0,280000,4,0
12,0,2005,5,2,1.6,100,271900,1,1,1,3,2,0.0,13.0,245000,4,0
0,0,2006,5,0,2.3,238,127000,2,1,1,1,1,0.0,12.0,429000,10,0
11,0,1999,5,0,2.0,111,180000,1,1,1,3,1,0.0,20.0,120000,4,0
11,0,2002,5,2,2.5,167,230000,2,1,1,3,2,1.0,17.0,270000,17,0
15,0,2007,5,0,1.6,120,51000,1,1,1,2,1,0.0,12.0,380000,14,0
11,0,2000,5,2,1.6,98,235000,1,1,1,3,9,0.0,13.0,220000,12,23
0,5,2002,5,0,2.5,174,296000,2,1,1,3,1,0.0,15.0,375000,18,0
11,0,2002,5,2,2.0,155,253500,1,1,1,3,7,0.0,17.0,330000,5,27
0,0,2006,5,0,3.8,250,250000,2,1,1,1,4,0.0,12.0,780000,12,30
11,0,2004,5,0,1.6,109,98604,1,1,1,3,0,0.0,13.0,214000,1,9
0,5,2007,5,0,3.0,240,225000,2,1,1,1,1,1.0,12.0,880000,18,82
11,0,2003,5,2,2.0,150,110000,1,1,1,3,1,0.0,14.0,315000,10,39
0,0,2006,5,1,2.0,141,157000,2,1,1,1,1,0.0,13.0,495000,13,41
0,0,2003,5,0,3.5,253,380000,2,1,1,3,0,0.0,17.0,300000,2,0
11,0,2000,5,2,1.6,98,228000,1,1,1,3,9,0.0,15.0,180000,12,0
0,5,2006,5,0,3.0,235,255000,2,1,1,3,2,0.0,13.0,899000,0,51
15,0,2004,5,2,1.6,109,177777,1,1,1,3,0,0.0,16.0,400000,1,43
15,1,2006,5,0,2.0,143,158000,1,1,1,3,1,0.0,11.0,380000,7,24
0,0,2007,5,1,2.5,169,139000,2,1,1,2,2,0.0,12.0,535000,13,17
0,5,2009,5,0,2.7,190,328000,2,1,1,3,4,0.0,11.0,850000,8,32
0,0,2003,5,0,3.0,231,245000,2,1,1,2,1,0.0,15.0,550000,0,8
0,0,2006,5,0,3.5,276,265000,2,1,1,3,2,1.0,14.0,700000,9,2
11,0,2007,5,0,1.6,100,161000,1,1,1,2,2,1.0,12.0,330000,4,22
11,0,2006,5,0,1.6,105,188000,1,1,1,3,1,1.0,12.0,359000,10,33
11,0,2003,4,0,3.0,258,240000,0,1,1,3,5,0.0,14.0,450000,0,0
11,0,2005,4,0,5.5,388,155000,2,1,1,3,5,0.0,13.0,749000,11,23
0,0,2001,5,0,4.2,273,198225,2,1,1,3,1,0.0,14.0,479000,1,34
0,0,2004,5,0,2.7,175,280000,2,1,1,3,2,0.0,14.0,430000,7,54
1,0,1999,2,2,2.0,240,36000,0,1,1,3,1,0.0,19.0,1600000,5,0
11,0,2000,5,2,1.8,170,296000,1,1,1,3,0,0.0,18.0,150000,18,4
0,5,2005,5,0,3.0,224,220000,2,1,1,2,2,0.0,12.0,850000,11,0
11,5,2007,4,2,2.0,163,211500,0,1,1,3,5,1.0,12.0,520000,0,0
0,0,2006,5,1,2.0,141,208000,2,1,1,3,1,0.0,12.0,475000,13,0
6,5,2007,5,0,2.0,150,185000,1,1,1,2,3,0.0,12.0,540000,15,0
11,0,2001,5,0,2.0,137,260000,1,1,1,3,4,1.0,11.0,285000,6,0
11,0,2002,5,2,1.5,86,137750,1,1,1,2,1,0.0,13.0,110000,1,8
15,0,2005,5,0,1.6,100,193340,1,1,1,3,2,0.0,13.0,200000,4,0
0,0,1999,5,2,3.0,231,262000,2,1,1,3,1,0.0,18.0,450000,0,41
8,5,1992,6,0,2.5,102,182000,1,1,1,2,0,0.0,18.0,650000,18,0
15,0,2002,5,0,1.4,75,101000,1,1,1,3,1,0.0,16.0,195000,3,16
0,5,2007,5,0,3.0,224,150000,2,1,1,3,1,1.0,12.0,720000,18,0
8,0,2002,5,2,2.0,163,230000,1,1,1,3,4,0.0,17.0,350000,15,0
11,0,2007,4,0,2.0,170,249000,0,1,1,3,5,1.0,12.0,530000,0,0
11,0,2001,5,2,1.6,98,200000,1,1,1,3,1,1.0,17.0,138000,4,0
2,0,1998,4,0,1.3,85,230000,1,0,1,3,1,0.0,20.0,180000,13,6
0,0,2005,5,0,3.0,220,221702,2,1,1,1,2,0.0,12.0,750000,12,0
15,0,2004,4,0,1.1,64,101000,1,1,1,3,1,0.0,14.0,265000,7,15
11,0,1999,5,2,2.0,136,243000,1,1,1,3,1,1.0,19.0,150000,14,29
0,0,2005,5,0,3.5,272,225000,2,1,1,3,2,0.0,13.0,650000,11,37
3,0,1998,2,2,2.5,170,300000,0,1,1,3,4,0.0,21.0,690000,0,0
11,0,2005,5,0,2.0,147,210000,1,1,1,3,1,1.0,13.0,340000,10,52
11,0,2008,4,0,4.4,407,170000,0,1,1,1,5,0.0,11.0,950000,0,0
11,0,2005,5,0,3.5,272,146200,2,1,1,3,5,0.0,12.0,780000,11,44
11,0,2005,5,2,1.6,98,180000,1,1,1,3,9,1.0,14.0,240000,12,0
15,0,2005,5,0,1.6,102,79300,1,1,1,3,1,0.0,12.0,590000,18,26
11,0,1995,4,2,2.0,150,198000,0,1,1,3,4,0.0,22.0,320000,0,29
15,0,1996,5,0,1.3,65,280452,1,0,1,3,0,0.0,20.0,120000,5,21
11,5,1997,5,2,2.0,101,315000,1,1,1,2,5,0.0,20.0,150000,10,0
15,0,2006,5,0,1.6,122,186000,1,1,1,3,1,0.0,12.0,370000,7,0
11,0,2007,5,0,2.0,147,115000,1,1,1,3,2,0.0,12.0,620000,10,2
8,0,2003,6,0,3.7,231,282000,0,1,1,2,1,0.0,14.0,660000,11,0
11,0,2005,4,0,2.0,150,196296,0,1,1,3,5,0.0,13.0,495000,0,40
0,5,2006,5,0,3.2,165,228392,2,1,1,2,4,0.0,12.0,950000,12,43
0,0,2006,5,0,2.4,166,159731,2,1,1,3,3,0.0,11.0,771000,5,75
12,0,2003,5,0,2.0,260,188000,2,0,1,3,4,0.0,17.0,500000,17,33
15,0,2000,5,2,1.8,114,340000,1,1,1,3,2,0.0,20.0,140000,13,25
0,0,2005,5,0,4.2,396,240000,2,1,1,3,3,1.0,15.0,400000,8,26
15,0,2005,5,3,1.4,80,170000,1,1,1,2,1,1.0,13.0,250000,4,0
0,0,2000,5,0,2.7,173,184000,2,1,1,2,1,0.0,11.0,470000,6,26
15,0,2005,5,0,1.6,102,179000,1,1,1,3,1,0.0,13.0,360000,18,29
0,0,1993,5,2,2.0,128,378000,2,1,1,3,1,0.0,19.0,100000,7,0
0,0,2002,5,1,3.5,234,120000,2,1,1,2,1,0.0,12.0,485000,13,19
11,0,2006,5,0,1.6,105,191800,1,1,1,3,1,1.0,12.0,325000,10,22
11,0,2008,5,0,2.0,164,100000,1,1,1,3,2,1.0,11.0,455000,7,0
11,0,2008,4,0,4.4,407,99000,0,1,1,3,5,0.0,12.0,770000,0,62
6,0,2000,5,2,1.6,102,300000,1,1,1,3,1,1.0,12.0,255000,16,0
11,0,2001,5,2,2.0,137,270563,1,1,1,3,4,1.0,12.0,210000,6,0
15,0,2007,5,0,1.6,122,148443,1,1,1,1,1,0.0,11.0,359000,6,11
15,0,2007,5,2,1.8,125,75000,1,1,1,2,2,1.0,12.0,500000,4,0
11,0,1993,5,2,1.3,85,315000,1,0,1,3,0,0.0,22.0,120000,13,0
11,0,2006,4,0,4.6,380,240000,0,1,1,3,4,0.0,13.0,690000,9,79
11,0,2005,5,2,1.6,98,186000,1,1,1,1,9,1.0,14.0,260000,12,13
0,0,2006,5,0,4.8,355,320000,2,1,1,2,2,0.0,13.0,850000,0,61
15,0,2008,4,2,1.4,160,215500,1,1,1,3,3,0.0,12.0,480000,18,29
0,0,1999,7,0,3.8,215,240000,2,1,1,1,3,0.0,17.0,399999,12,0
0,5,2006,5,0,3.0,211,248000,2,1,1,3,2,0.0,12.0,1130000,0,0
0,0,1997,5,2,4.5,200,271000,2,1,1,3,5,0.0,21.0,585000,13,17
15,0,2003,4,2,1.2,55,320000,1,1,1,3,1,0.0,11.0,205000,18,0
0,0,2006,5,0,3.0,272,243000,2,1,1,3,2,0.0,12.0,800000,0,58
15,0,2001,5,1,2.0,140,330000,1,1,1,2,3,0.0,16.0,290000,13,0
0,0,1999,5,0,3.0,231,367500,2,1,1,3,1,0.0,17.0,500000,0,54
0,5,2007,5,0,2.0,140,160000,1,1,1,1,1,0.0,11.0,550000,18,15
0,0,2002,5,0,4.4,286,289000,2,1,1,3,3,0.0,17.0,290000,8,32
0,0,1999,5,0,3.0,231,340000,2,1,1,3,1,0.0,19.0,670000,0,49
15,0,2008,5,0,1.6,120,74000,1,1,1,3,1,1.0,11.0,270000,3,0
3,0,2009,4,0,3.6,304,28200,0,1,1,2,5,0.0,11.0,1470000,1,0
12,0,1995,5,2,1.6,99,280000,1,1,1,3,2,0.0,21.0,100000,13,0
15,0,2005,5,2,1.4,80,185000,1,1,1,3,1,1.0,14.0,255000,4,0
0,5,2007,5,0,2.5,174,157000,2,1,1,2,1,1.0,12.0,700000,18,20
0,0,2006,5,0,2.3,238,200000,2,1,1,3,1,0.0,13.0,250000,10,0
11,0,2005,4,0,4.8,367,235705,0,1,1,3,4,1.0,14.0,530000,0,52
0,5,2007,5,0,3.0,240,165000,2,1,1,1,1,1.0,11.0,1025000,18,35
11,0,1988,4,2,2.0,150,290000,0,1,1,3,3,0.0,28.0,200000,0,0
15,0,2004,5,2,1.4,94,96000,1,1,1,3,0,0.0,13.0,230000,1,0
11,0,1998,5,0,2.0,160,325000,1,0,1,3,3,0.0,19.0,180000,13,34
6,0,2000,5,0,2.0,145,310000,1,1,1,3,3,0.0,19.0,149000,4,15
12,0,1987,5,2,2.0,150,240000,0,1,1,3,3,0.0,24.0,270000,0,24
0,0,2002,5,0,2.4,142,328000,2,1,1,2,1,0.0,15.0,299000,12,16
11,0,2000,5,0,1.8,150,161000,1,1,1,3,0,0.0,16.0,335000,18,0
0,0,2006,5,0,3.0,178,327000,2,1,1,3,4,0.0,13.0,745000,12,44
11,0,1979,5,2,2.8,156,326000,0,1,1,3,2,0.0,37.0,550000,11,0
11,0,2000,5,2,1.8,150,385000,1,1,1,3,0,0.0,16.0,235000,18,0
11,0,1998,5,0,5.0,306,300000,0,1,1,3,4,0.0,21.0,250000,11,0
0,0,2006,5,0,2.3,238,130000,2,1,1,2,1,0.0,12.0,450000,10,30
0,0,2004,7,0,4.4,295,230000,2,1,1,3,3,0.0,13.0,745000,8,58
11,0,2000,5,2,1.6,98,207000,1,1,1,3,9,0.0,15.0,190000,12,17
8,0,2000,5,0,2.4,150,180000,1,1,1,2,4,0.0,19.0,245000,2,16
15,0,2003,4,1,0.7,46,177000,2,0,1,3,0,0.0,11.0,285000,17,0
15,0,2007,5,2,1.2,70,198000,1,1,1,3,2,0.0,13.0,230000,16,10
11,5,2005,4,0,4.4,329,190000,0,1,1,3,4,1.0,14.0,555000,0,0
3,0,2002,4,0,2.0,143,278000,1,1,1,3,2,0.0,16.0,265000,6,25
9,5,2006,5,2,2.5,136,190000,2,1,1,3,4,0.0,13.0,650000,12,30
11,0,1993,5,0,2.8,193,400000,0,1,1,3,1,0.0,26.0,180000,11,0
11,0,2005,5,0,2.3,166,276000,1,1,1,3,1,1.0,14.0,365000,10,48
11,0,2006,5,0,3.0,231,166957,2,1,1,2,3,0.0,12.0,559000,11,32
4,0,2002,4,0,5.0,306,220000,0,1,1,3,2,1.0,18.0,350000,11,45
15,0,1999,5,2,1.6,103,185000,1,1,1,2,1,1.0,17.0,170000,12,7
0,0,2000,5,0,3.0,197,126522,2,1,1,3,1,0.0,19.0,280000,10,9
11,5,1998,4,2,2.0,136,350000,0,1,1,3,4,0.0,20.0,300000,0,0
10,0,2004,2,0,1.8,163,106500,0,1,1,2,2,0.0,16.0,750000,11,22
0,0,2006,5,1,2.0,141,168000,1,1,1,3,1,0.0,12.0,450000,13,53
0,5,2000,5,2,2.2,114,315000,2,1,1,3,1,0.0,18.0,265000,13,0
0,5,2003,5,0,3.0,218,233512,2,1,1,3,1,1.0,16.0,548000,0,27
0,0,2002,5,0,2.4,160,113000,2,1,1,3,1,0.0,14.0,430000,12,20
2,0,2002,5,2,1.4,75,220000,1,1,1,3,1,1.0,14.0,190000,3,0
2,0,2002,5,2,1.6,109,240000,1,1,1,3,1,1.0,16.0,210000,14,0
15,0,2007,5,2,2.5,230,120000,2,1,1,2,3,0.0,12.0,700000,17,12
15,0,2002,5,0,1.4,75,16360,1,1,1,2,1,0.0,16.0,350000,3,0
11,0,2004,5,2,1.6,101,340000,1,1,1,2,1,1.0,14.0,200000,7,0
0,0,2007,5,0,2.0,170,124640,2,1,1,1,1,0.0,12.0,590000,18,0
11,0,2005,5,2,2.0,147,219000,1,1,1,3,1,1.0,14.0,310000,10,4
11,0,2006,5,0,2.7,189,176400,1,1,1,3,3,0.0,12.0,536000,2,38
12,0,1993,5,0,2.0,260,300000,2,1,1,3,2,0.0,21.0,179000,17,0
12,5,2000,5,0,2.5,163,381000,0,1,1,3,4,1.0,18.0,280000,0,30
15,5,2009,5,0,3.0,245,199000,0,1,1,2,6,0.0,11.0,1150000,0,52
12,5,2000,5,2,1.9,130,510000,1,1,1,3,0,0.0,18.0,199999,18,0
0,0,2006,5,0,3.0,264,135000,2,1,1,2,2,0.0,11.0,800000,0,0
11,0,2005,5,2,1.6,98,160000,1,1,1,3,9,1.0,15.0,225000,12,12
3,0,2008,2,0,2.0,156,181642,0,1,1,3,5,1.0,12.0,565000,0,0
15,0,2007,5,0,1.6,100,140000,1,1,1,3,2,1.0,11.0,389000,4,0
11,0,2005,5,0,1.8,160,190000,1,1,1,3,0,0.0,12.0,400000,18,40
12,0,2002,5,2,1.5,97,141000,1,1,1,3,1,1.0,16.0,245000,7,27
8,5,2003,9,2,2.2,95,175000,0,1,1,2,2,0.0,11.0,820000,11,37
11,0,1987,4,2,1.8,115,555555,0,1,1,3,3,0.0,26.0,99999,0,2
0,0,2006,5,2,1.6,114,230015,1,1,1,3,1,0.0,12.0,430000,13,0
15,0,2005,5,1,1.7,116,171781,1,1,1,3,1,0.0,14.0,418000,11,6
11,0,2004,5,2,1.4,94,184000,1,1,1,3,0,0.0,12.0,300000,1,2
11,0,2001,5,0,2.0,137,133400,1,1,1,3,4,1.0,15.0,245000,6,0
3,0,1999,4,2,2.4,149,160000,1,1,1,3,3,0.0,19.0,650000,12,0
0,5,2006,5,0,3.0,235,127000,2,1,1,3,2,0.0,12.0,950000,0,0
11,0,1999,5,2,2.0,136,153000,1,1,1,2,1,1.0,20.0,265000,14,0
11,0,2000,5,0,1.6,98,175000,1,1,1,3,9,0.0,16.0,249000,12,0
0,0,2000,5,0,2.7,173,189000,2,1,1,2,1,0.0,18.0,295000,6,0
0,5,2000,5,0,2.0,112,165000,2,1,1,3,1,0.0,13.0,490000,6,0
15,0,2004,5,0,1.5,113,168000,1,0,1,2,0,0.0,16.0,200000,10,0
11,5,2006,5,2,2.0,140,220000,1,1,1,2,4,0.0,12.0,430000,4,0
12,0,1996,5,0,2.0,145,100000,2,0,1,3,1,0.0,24.0,220000,5,0
11,0,2003,5,2,1.6,105,222000,1,1,1,3,3,1.0,15.0,209000,6,20
11,0,1995,4,2,2.5,170,500000,0,1,1,3,4,0.0,22.0,220000,0,42
11,0,2005,5,2,2.0,145,98603,1,1,1,3,2,0.0,14.0,250000,4,21
11,0,2001,5,1,2.0,140,270000,1,1,1,3,3,0.0,17.0,300000,13,0
0,0,2002,5,0,2.4,160,304000,2,1,1,3,1,0.0,15.0,350000,12,20
11,0,1995,4,2,2.0,150,480577,0,1,1,3,4,0.0,22.0,180000,0,0
0,0,2007,5,0,3.6,280,297000,2,1,1,3,1,1.0,12.0,640000,18,64
11,0,2001,5,1,2.0,140,116000,1,1,1,3,3,0.0,15.0,230000,13,0
15,0,2007,3,0,1.6,115,125994,0,1,1,3,1,1.0,12.0,485000,0,18
2,0,2000,5,2,1.8,114,189000,1,1,1,2,1,0.0,19.0,200000,13,0
3,0,1991,4,0,5.0,320,249000,0,1,1,3,3,0.0,26.0,285000,11,0
11,0,2004,5,0,1.6,101,172000,1,1,1,2,1,1.0,13.0,210000,7,0
15,0,2005,5,2,1.4,80,166000,1,1,1,2,1,1.0,12.0,300000,4,0
15,0,1997,5,0,1.6,102,99000,1,1,1,3,4,0.0,17.0,300000,18,14
11,0,2002,5,2,1.5,86,147841,1,1,1,3,1,0.0,12.0,105000,1,0
0,0,2002,5,0,3.5,202,202000,2,1,1,3,3,1.0,14.0,530000,12,0
0,0,1999,5,0,4.4,286,200000,2,1,1,3,1,0.0,17.0,400000,0,0
11,0,1999,5,0,1.5,102,124000,1,1,1,3,2,0.0,16.0,230000,6,0
0,0,1998,5,0,3.0,177,262000,2,1,1,2,1,0.0,19.0,350000,12,23
0,5,2006,5,2,2.2,160,166000,2,1,1,3,2,0.0,12.0,400000,8,22
4,0,2006,4,0,5.5,388,156000,0,1,1,3,3,0.0,13.0,810000,11,0
15,0,2005,5,3,1.4,122,149000,1,1,1,3,1,0.0,12.0,310000,18,0
15,0,2003,5,0,1.6,102,156259,1,1,1,3,5,0.0,13.0,360000,18,34
11,0,1990,4,2,1.8,115,370000,0,1,1,3,3,0.0,28.0,50000,0,0
11,0,1995,4,2,2.5,170,550000,0,1,1,3,4,0.0,23.0,155000,0,0
11,0,2006,5,2,1.4,75,210000,1,1,1,3,1,1.0,14.0,149000,15,0
11,0,2007,4,0,3.0,272,230000,0,1,1,3,5,1.0,13.0,550000,0,0
12,0,2005,5,0,1.5,100,290000,1,0,1,3,2,1.0,15.0,250000,17,0
15,0,2001,5,0,1.6,109,179553,1,1,1,3,1,0.0,16.0,225000,14,2
11,0,2002,5,2,1.5,86,118000,1,1,1,3,1,0.0,12.0,150000,1,11
8,0,1995,5,2,2.8,174,450000,1,1,1,3,1,0.0,24.0,100000,18,0
0,0,2008,5,1,2.5,171,270000,2,1,1,2,1,0.0,12.0,465000,15,43
0,0,1999,9,0,5.3,299,235000,2,1,1,3,2,0.0,15.0,650000,1,40
0,5,2000,5,2,2.0,112,156000,1,1,1,3,1,0.0,12.0,430000,6,0
11,0,2002,5,2,1.5,86,106000,1,1,1,3,1,0.0,11.0,130000,1,15
